orderdate,ordernumber,productName,productLine,country,city,sales_value,cost_of_sales,net_profit
2004-11-29,10346,"1949 Jaguar XK 120","Classic Cars",USA,"Las Vegas",2181.00,1181.25,999.75
2004-11-29,10346,"1952 Citroen-15CV","Classic Cars",USA,"Las Vegas",2818.56,1747.68,1070.88
2004-11-29,10346,"1969 Chevrolet Camaro Z28","Classic Cars",USA,"Las Vegas",1931.28,1212.24,719.04
2004-11-29,10346,"2002 Chevy Corvette","Classic Cars",USA,"Las Vegas",2700.62,1614.86,1085.76
2004-11-29,10346,"1936 Mercedes Benz 500k Roadster","Vintage Cars",USA,"Las Vegas",848.54,478.50,370.04
2004-11-29,10347,"1952 Alpine Renault 1300","Classic Cars",Australia,Melbourne,5657.40,2957.40,2700.00
2004-11-29,10347,"1962 LanciaA Delta 16V","Classic Cars",Australia,Melbourne,3590.19,2792.34,797.85
2004-11-29,10347,"1958 Setra Bus","Trucks and Buses",Australia,Melbourne,3844.53,2259.10,1585.43
2004-11-29,10347,"1940 Ford Pickup Truck","Trucks and Buses",Australia,Melbourne,4753.14,2449.86,2303.28
2004-11-29,10347,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",Australia,Melbourne,973.56,509.46,464.10
2004-11-29,10347,"1926 Ford Fire Engine","Trucks and Buses",Australia,Melbourne,2552.50,1246.00,1306.50
2004-11-29,10347,"1928 Mercedes-Benz SSK","Vintage Cars",Australia,Melbourne,2870.49,1523.76,1346.73
2004-11-29,10347,"1913 Ford Model T Speedster","Vintage Cars",Australia,Melbourne,4036.32,2917.44,1118.88
2004-11-29,10347,"1934 Ford V8 Coupe","Vintage Cars",Australia,Melbourne,2060.06,1167.90,892.16
2004-11-29,10347,"18th Century Vintage Horse Carriage","Vintage Cars",Australia,Melbourne,4288.50,2733.30,1555.20
2004-11-29,10347,"1917 Maxwell Touring Car","Vintage Cars",Australia,Melbourne,2192.58,1496.04,696.54
2004-11-29,10347,"1940s Ford truck","Trucks and Buses",Australia,Melbourne,5176.35,3814.20,1362.15
2004-11-01,10348,"2001 Ferrari Enzo","Classic Cars",Spain,Madrid,9974.40,4588.32,5386.08
2004-11-01,10348,"1969 Corvair Monza","Classic Cars",Spain,Madrid,5751.39,4189.58,1561.81
2004-11-01,10348,"1939 Cadillac Limousine","Vintage Cars",Spain,Madrid,1269.33,671.06,598.27
2004-11-01,10348,"1962 Volkswagen Microbus","Trucks and Buses",Spain,Madrid,3971.58,2269.58,1702.00
2004-11-01,10348,"1936 Chrysler Airflow","Vintage Cars",Spain,Madrid,3228.42,2240.94,987.48
2004-11-01,10348,"1980’s GM Manhattan Express","Trucks and Buses",Spain,Madrid,3802.26,2265.06,1537.20
2004-11-01,10348,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",Spain,Madrid,1943.70,1041.91,901.79
2004-11-01,10348,"1982 Camaro Z28","Classic Cars",Spain,Madrid,3204.48,1488.96,1715.52
2004-12-01,10349,"1969 Ford Falcon","Classic Cars",USA,NYC,4318.60,2159.30,2159.30
2004-12-01,10349,"1957 Chevy Pickup","Trucks and Buses",USA,NYC,5517.60,2673.60,2844.00
2004-12-01,10349,"1998 Chrysler Plymouth Prowler","Classic Cars",USA,NYC,5413.10,3857.38,1555.72
2004-12-01,10349,"1964 Mercedes Tour Bus","Trucks and Buses",USA,NYC,4477.16,2844.68,1632.48
2004-12-01,10349,"1992 Ferrari 360 Spider red","Classic Cars",USA,NYC,7884.48,3739.20,4145.28
2004-12-01,10349,"1970 Triumph Spitfire","Classic Cars",USA,NYC,4785.50,3125.28,1660.22
2004-12-01,10349,"1970 Dodge Coronet","Classic Cars",USA,NYC,2413.92,1553.76,860.16
2004-12-01,10349,"1958 Chevy Corvette Limited Edition","Classic Cars",USA,NYC,1132.92,572.76,560.16
2004-12-01,10349,"1992 Porsche Cayenne Turbo Silver","Classic Cars",USA,NYC,2557.14,1604.94,952.20
2004-12-01,10349,"1954 Greyhound Scenicruiser","Trucks and Buses",USA,NYC,1464.21,857.34,606.87
2004-12-02,10350,"1972 Alfa Romeo GTA","Classic Cars",Spain,Madrid,2864.16,2227.68,636.48
2004-12-02,10350,"1999 Yamaha Speed Boat",Ships,Spain,Madrid,3624.90,2219.23,1405.67
2004-12-02,10350,"1903 Ford Model A","Vintage Cars",Spain,Madrid,5949.68,3005.20,2944.48
2004-12-02,10350,"Collectable Wooden Train",Trains,Spain,Madrid,3886.39,2769.96,1116.43
2004-12-02,10350,"1904 Buick Runabout","Vintage Cars",Spain,Madrid,2106.60,1579.80,526.80
2004-12-02,10350,"18th century schooner",Ships,Spain,Madrid,3342.54,2799.56,542.98
2004-12-02,10350,"1912 Ford Model T Delivery Wagon","Vintage Cars",Spain,Madrid,2602.20,1407.30,1194.90
2004-12-02,10350,"1940 Ford Delivery Sedan","Vintage Cars",Spain,Madrid,1928.75,1216.00,712.75
2004-12-02,10350,"1950's Chicago Surface Lines Streetcar",Trains,Spain,Madrid,1661.04,721.44,939.60
2004-12-02,10350,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",Spain,Madrid,3229.58,2116.99,1112.59
2004-12-02,10350,"1962 City of Detroit Streetcar",Trains,Spain,Madrid,2500.08,1649.56,850.52
2004-12-02,10350,"The Schooner Bluenose",Ships,Spain,Madrid,2576.00,1564.00,1012.00
2004-12-02,10350,"The Mayflower",Ships,Spain,Madrid,2134.16,1212.40,921.76
2004-12-02,10350,"The USS Constitution Ship",Ships,Spain,Madrid,1991.43,985.13,1006.30
2004-12-02,10350,"The Titanic",Ships,Spain,Madrid,2701.65,1583.79,1117.86
2004-12-02,10350,"The Queen Mary",Ships,Spain,Madrid,2433.00,1340.75,1092.25
2004-12-02,10350,"Pont Yacht",Ships,Spain,Madrid,961.00,666.00,295.00
2004-12-03,10351,"1980s Black Hawk Helicopter",Planes,UK,London,5596.50,3013.53,2582.97
2004-12-03,10351,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",UK,London,2096.20,1291.60,804.60
2004-12-03,10351,"1900s Vintage Bi-Plane",Planes,UK,London,1610.00,856.25,753.75
2004-12-03,10351,"1937 Horch 930V Limousine","Vintage Cars",UK,London,2048.96,999.40,1049.56
2004-12-03,10351,"Corsair F4U ( Bird Cage)",Planes,UK,London,2320.16,997.56,1322.60
2004-12-03,10352,"HMS Bounty",Ships,USA,Brickhaven,1727.99,916.09,811.90
2004-12-03,10352,"America West Airlines B757-200",Planes,USA,Brickhaven,4299.75,3371.20,928.55
2004-12-03,10352,"American Airlines: MD-11S",Planes,USA,Brickhaven,1368.18,797.94,570.24
2004-12-03,10352,"Boeing X-32A JSF",Planes,USA,Brickhaven,2262.82,1605.73,657.09
2004-12-04,10353,"P-51-D Mustang",Planes,USA,Glendale,1938.87,1323.00,615.87
2004-12-04,10353,"1928 British Royal Navy Airplane",Planes,USA,Glendale,3002.44,1868.72,1133.72
2004-12-04,10353,"1900s Vintage Tri-Plane",Planes,USA,Glendale,2434.25,1268.05,1166.20
2004-12-04,10353,"1997 BMW F650 ST",Motorcycles,USA,Glendale,3997.40,3078.32,919.08
2004-12-04,10353,"1928 Ford Phaeton Deluxe","Vintage Cars",USA,Glendale,2724.00,1320.80,1403.20
2004-12-04,10353,"1930 Buick Marquette Phaeton","Vintage Cars",USA,Glendale,1431.20,1082.40,348.80
2004-12-04,10353,"American Airlines: B767-300",Planes,USA,Glendale,2849.73,1994.85,854.88
2004-12-04,10353,"ATA: B757-300",Planes,USA,Glendale,4727.04,2847.84,1879.20
2004-12-04,10353,"F/A 18 Hornet 1/72",Planes,USA,Glendale,3199.20,2339.20,860.00
2004-12-04,10354,"1969 Harley Davidson Ultimate Chopper",Motorcycles,"New Zealand","Auckland  ",3537.24,2050.02,1487.22
2004-12-04,10354,"1996 Moto Guzzi 1100i",Motorcycles,"New Zealand","Auckland  ",1903.00,1379.80,523.20
2004-12-04,10354,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,"New Zealand","Auckland  ",7483.14,3822.84,3660.30
2004-12-04,10354,"1968 Ford Mustang","Classic Cars","New Zealand","Auckland  ",4885.60,2955.54,1930.06
2004-12-04,10354,"2002 Suzuki XREO",Motorcycles,"New Zealand","Auckland  ",4955.30,2319.45,2635.85
2004-12-04,10354,"1968 Dodge Charger","Classic Cars","New Zealand","Auckland  ",2860.85,2179.64,681.21
2004-12-04,10354,"1970 Plymouth Hemi Cuda","Classic Cars","New Zealand","Auckland  ",1762.03,734.16,1027.87
2004-12-04,10354,"1969 Dodge Charger","Classic Cars","New Zealand","Auckland  ",2805.32,1644.44,1160.88
2004-12-04,10354,"1948 Porsche 356-A Roadster","Classic Cars","New Zealand","Auckland  ",1600.83,1131.90,468.93
2004-12-04,10354,"1936 Harley Davidson El Knucklehead",Motorcycles,"New Zealand","Auckland  ",1373.68,678.44,695.24
2004-12-04,10354,"1969 Dodge Super Bee","Classic Cars","New Zealand","Auckland  ",2489.40,1765.80,723.60
2004-12-04,10354,"1997 BMW R 1100 S",Motorcycles,"New Zealand","Auckland  ",2035.32,1278.06,757.26
2004-12-04,10354,"1960 BSA Gold Star DBD34",Motorcycles,"New Zealand","Auckland  ",1748.88,1044.96,703.92
2004-12-07,10355,"1976 Ford Gran Torino","Classic Cars",Spain,Madrid,2704.57,1690.27,1014.30
2004-12-07,10355,"1957 Vespa GS150",Motorcycles,Spain,Madrid,1869.30,1021.45,847.85
2004-12-07,10355,"1957 Corvette Convertible","Classic Cars",Spain,Madrid,3124.75,1748.25,1376.50
2004-12-07,10355,"1982 Ducati 900 Monster",Motorcycles,Spain,Madrid,2300.10,1931.10,369.00
2004-12-07,10355,"1982 Lamborghini Diablo","Classic Cars",Spain,Madrid,1345.68,584.64,761.04
2004-12-07,10355,"1971 Alpine Renault 1600s","Classic Cars",Spain,Madrid,2667.28,1697.52,969.76
2004-12-07,10355,"1956 Porsche 356A Coupe","Classic Cars",Spain,Madrid,4403.84,3145.60,1258.24
2004-12-07,10355,"1961 Chevrolet Impala","Classic Cars",Spain,Madrid,2105.04,905.24,1199.80
2004-12-07,10355,"1982 Ducati 996 R",Motorcycles,Spain,Madrid,1253.62,917.32,336.30
2004-12-07,10355,"1974 Ducati 350 Mk3 Desmo",Motorcycles,Spain,Madrid,3755.60,2245.20,1510.40
2004-12-09,10356,"1993 Mazda RX-7","Classic Cars",France,Paris,5173.33,3590.93,1582.40
2004-12-09,10356,"1937 Lincoln Berline","Vintage Cars",France,Paris,4109.50,3031.00,1078.50
2004-12-09,10356,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",France,Paris,984.50,533.72,450.78
2004-12-09,10356,"1995 Honda Civic","Classic Cars",France,Paris,3533.49,2535.03,998.46
2004-12-09,10356,"1932 Model A Ford J-Coupe","Vintage Cars",France,Paris,3096.91,1695.92,1400.99
2004-12-09,10356,"1928 Mercedes-Benz SSK","Vintage Cars",France,Paris,4758.90,2176.80,2582.10
2004-12-09,10356,"1939 Chevrolet Deluxe Coupe","Vintage Cars",France,Paris,1529.28,1083.36,445.92
2004-12-09,10356,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",France,Paris,1094.86,535.86,559.00
2004-12-09,10356,"2002 Yamaha YZR M1",Motorcycles,France,Paris,2030.86,888.42,1142.44
2004-12-10,10357,"1952 Alpine Renault 1300","Classic Cars",USA,"San Rafael",6377.60,3154.56,3223.04
2004-12-10,10357,"1962 LanciaA Delta 16V","Classic Cars",USA,"San Rafael",5844.56,4447.06,1397.50
2004-12-10,10357,"1958 Setra Bus","Trucks and Buses",USA,"San Rafael",5357.66,3817.10,1540.56
2004-12-10,10357,"1940 Ford Pickup Truck","Trucks and Buses",USA,"San Rafael",4368.00,2274.87,2093.13
2004-12-10,10357,"1926 Ford Fire Engine","Trucks and Buses",USA,"San Rafael",2416.95,1021.72,1395.23
2004-12-10,10357,"1913 Ford Model T Speedster","Vintage Cars",USA,"San Rafael",3738.38,2491.98,1246.40
2004-12-10,10357,"1934 Ford V8 Coupe","Vintage Cars",USA,"San Rafael",2907.66,1683.15,1224.51
2004-12-10,10357,"18th Century Vintage Horse Carriage","Vintage Cars",USA,"San Rafael",4607.68,2672.56,1935.12
2004-12-10,10357,"1917 Maxwell Touring Car","Vintage Cars",USA,"San Rafael",2108.25,1438.50,669.75
2004-12-10,10357,"1940s Ford truck","Trucks and Buses",USA,"San Rafael",2949.52,2373.28,576.24
2004-12-10,10358,"1969 Corvair Monza","Classic Cars",Spain,Madrid,6366.57,4367.86,1998.71
2004-12-10,10358,"1957 Chevy Pickup","Trucks and Buses",Spain,Madrid,4131.12,2339.40,1791.72
2004-12-10,10358,"1998 Chrysler Plymouth Prowler","Classic Cars",Spain,Madrid,2849.00,2030.20,818.80
2004-12-10,10358,"1964 Mercedes Tour Bus","Trucks and Buses",Spain,Madrid,1988.20,1497.20,491.00
2004-12-10,10358,"1992 Ferrari 360 Spider red","Classic Cars",Spain,Madrid,4389.44,2492.80,1896.64
2004-12-10,10358,"1970 Triumph Spitfire","Classic Cars",Spain,Madrid,2944.25,2298.00,646.25
2004-12-10,10358,"1939 Cadillac Limousine","Vintage Cars",Spain,Madrid,1388.70,694.20,694.50
2004-12-10,10358,"1970 Dodge Coronet","Classic Cars",Spain,Madrid,2467.08,1424.28,1042.80
2004-12-10,10358,"1962 Volkswagen Microbus","Trucks and Buses",Spain,Madrid,5239.39,2514.94,2724.45
2004-12-10,10358,"1958 Chevy Corvette Limited Edition","Classic Cars",Spain,Madrid,1209.24,572.76,636.48
2004-12-10,10358,"1936 Chrysler Airflow","Vintage Cars",Spain,Madrid,3633.42,2355.86,1277.56
2004-12-10,10358,"1980’s GM Manhattan Express","Trucks and Buses",Spain,Madrid,3396.03,2211.13,1184.90
2004-12-10,10358,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",Spain,Madrid,1861.56,1209.96,651.60
2004-12-10,10358,"1982 Camaro Z28","Classic Cars",Spain,Madrid,2321.46,1256.31,1065.15
2004-12-15,10359,"1972 Alfa Romeo GTA","Classic Cars",France,Reims,5875.20,4112.64,1762.56
2004-12-15,10359,"2001 Ferrari Enzo","Classic Cars",France,Reims,7593.18,4014.78,3578.40
2004-12-15,10359,"1969 Ford Falcon","Classic Cars",France,Reims,7969.36,4069.45,3899.91
2004-12-15,10359,"1992 Porsche Cayenne Turbo Silver","Classic Cars",France,Reims,2394.04,1535.16,858.88
2004-12-15,10359,"1954 Greyhound Scenicruiser","Trucks and Buses",France,Reims,1636.20,935.28,700.92
2004-12-15,10359,"1950's Chicago Surface Lines Streetcar",Trains,France,Reims,1367.08,587.84,779.24
2004-12-15,10359,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",France,Reims,4579.30,3141.34,1437.96
2004-12-15,10359,"1962 City of Detroit Streetcar",Trains,France,Reims,1186.25,937.25,249.00
2004-12-16,10360,"1980s Black Hawk Helicopter",Planes,"New Zealand","Auckland  ",6307.50,3863.50,2444.00
2004-12-16,10360,"P-51-D Mustang",Planes,"New Zealand","Auckland  ",2805.63,2009.00,796.63
2004-12-16,10360,"1999 Yamaha Speed Boat",Ships,"New Zealand","Auckland  ",3284.40,2374.06,910.34
2004-12-16,10360,"1903 Ford Model A","Vintage Cars","New Zealand","Auckland  ",3564.97,1980.70,1584.27
2004-12-16,10360,"Collectable Wooden Train",Trains,"New Zealand","Auckland  ",2748.91,1959.24,789.67
2004-12-16,10360,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","New Zealand","Auckland  ",4065.60,2583.20,1482.40
2004-12-16,10360,"1904 Buick Runabout","Vintage Cars","New Zealand","Auckland  ",3054.40,2106.40,948.00
2004-12-16,10360,"1928 British Royal Navy Airplane",Planes,"New Zealand","Auckland  ",2335.08,1468.28,866.80
2004-12-16,10360,"18th century schooner",Ships,"New Zealand","Auckland  ",3123.87,2552.54,571.33
2004-12-16,10360,"1900s Vintage Bi-Plane",Planes,"New Zealand","Auckland  ",2719.01,1678.25,1040.76
2004-12-16,10360,"1912 Ford Model T Delivery Wagon","Vintage Cars","New Zealand","Auckland  ",2549.16,1688.76,860.40
2004-12-16,10360,"1940 Ford Delivery Sedan","Vintage Cars","New Zealand","Auckland  ",1734.26,1070.08,664.18
2004-12-16,10360,"The Schooner Bluenose",Ships,"New Zealand","Auckland  ",2069.44,1088.00,981.44
2004-12-16,10360,"The Mayflower",Ships,"New Zealand","Auckland  ",2251.86,1125.80,1126.06
2004-12-16,10360,"The USS Constitution Ship",Ships,"New Zealand","Auckland  ",2103.30,1019.10,1084.20
2004-12-16,10360,"The Titanic",Ships,"New Zealand","Auckland  ",2909.90,1788.15,1121.75
2004-12-16,10360,"The Queen Mary",Ships,"New Zealand","Auckland  ",2863.16,1662.53,1200.63
2004-12-16,10360,"Pont Yacht",Ships,"New Zealand","Auckland  ",1675.55,1032.30,643.25
2004-12-17,10361,"1969 Harley Davidson Ultimate Chopper",Motorcycles,Australia,Chatswood,1856.60,976.20,880.40
2004-12-17,10361,"1996 Moto Guzzi 1100i",Motorcycles,Australia,Chatswood,2968.68,1793.74,1174.94
2004-12-17,10361,"1937 Horch 930V Limousine","Vintage Cars",Australia,Chatswood,2123.64,894.20,1229.44
2004-12-17,10361,"Corsair F4U ( Bird Cage)",Planes,Australia,Chatswood,1596.92,762.84,834.08
2004-12-17,10361,"1900s Vintage Tri-Plane",Planes,Australia,Chatswood,1720.75,905.75,815.00
2004-12-17,10361,"1928 Ford Phaeton Deluxe","Vintage Cars",Australia,Chatswood,2764.09,1617.98,1146.11
2004-12-17,10361,"1930 Buick Marquette Phaeton","Vintage Cars",Australia,Chatswood,1180.74,892.98,287.76
2004-12-17,10361,"American Airlines: B767-300",Planes,Australia,Chatswood,1772.00,1023.00,749.00
2004-12-17,10361,"HMS Bounty",Ships,Australia,Chatswood,2063.76,955.92,1107.84
2004-12-17,10361,"America West Airlines B757-200",Planes,Australia,Chatswood,2385.24,1788.80,596.44
2004-12-17,10361,"ATA: B757-300",Planes,Australia,Chatswood,4750.68,2610.52,2140.16
2004-12-17,10361,"F/A 18 Hornet 1/72",Planes,Australia,Chatswood,3379.20,2393.60,985.60
2004-12-17,10361,"American Airlines: MD-11S",Planes,Australia,Chatswood,2176.65,1269.45,907.20
2004-12-17,10361,"Boeing X-32A JSF",Planes,Australia,Chatswood,1096.41,753.71,342.70
